,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,classe
2337,1.1094923,1.0958706,-1.093263,-2.1819072,-0.055416137,0.29976854,-1.056131,3.8636954,0.99520046,0.39395186,-2.1568239,-1.0063242,0.20442383,-1.4840348,-0.4322863,-0.47564387,0.800457,-1.0146453,-0.039980404,-0.27539095,0.0572585,-2.1168737,0.5769694,-0.07513036,0.13655962,1.5396242,-0.4392423,2.1855605,-0.8777737,1.6882418,1.5150027,1.5260302,-0.30768877,-0.5008127,0.22011517,-0.069223255,0.78686184,-1.7136852,-0.37628087,-0.7876876,1.4911648,-1.8343709,-1.2847924,-0.4333387,0.9962318,0.7763214,0.46242255,-0.084331766,0.679613,-0.2491013,1.3423815,-1.9112576,0.41073048,1.1564082,-1.9511036,-0.41405168,-0.5854111,-0.6436602,-1.7780112,-0.2905709,-1.3627155,1.6551195,1.6129555,0.91916853,-0.7506601,1.2340205,1.2379792,-0.7648444,0.41695318,-1.2862177,-1.9864304,-0.1932862,-0.15023725,1.7443897,1.6244981,0.74742854,-0.9665306,-0.002088821,-1.4802574,-1.0001514,-1.1885116,0.62235284,-1.2359267,-0.49061406,1.7954915,-1.7495272,1.0961641,-0.29968137,-1.4244502,0.40455174,1.0730608,-0.44436485,-0.72946185,-0.031697802,0.761879,1.1682558,0.9656506,0.73967046,1.2225829,-0.2431875,1
2338,0.9607458,3.410092,0.572795,0.91227627,-0.840209,-0.06639047,-0.8347163,0.9210472,-2.2270472,-1.3752347,-2.0138206,1.4076567,0.52918607,-0.90097135,-1.5014572,1.335055,-0.10220451,-1.005694,-0.38575536,-1.8409889,0.45690057,-1.525718,1.1844693,0.31983027,-0.44826394,0.74005926,-0.005580454,-0.63130426,0.26556838,0.10494385,3.4471395,0.421056,1.4371608,1.4125285,0.51608604,-0.69309956,0.41744235,-0.076382436,1.7377591,0.68253547,0.38847497,-2.14756,-0.9763363,1.302736,-0.23931943,1.5868026,0.39995462,-2.8221407,-0.9518648,0.04413424,-0.209268,0.04513683,-0.90169346,-1.034598,-1.0290563,1.2498134,1.2546769,-0.84997934,-0.5649342,-0.80691814,-0.469358,0.9423978,-1.303618,-4.172241,-0.47181466,1.7074231,-0.92257506,0.075515956,-0.38359413,1.1471996,1.7924467,0.32105473,1.4966503,1.3900977,-0.55831087,1.1837841,-1.1690454,1.7627375,-0.14553641,1.1661994,-0.16750231,-0.61422503,1.217988,0.70844203,0.27496338,0.49598137,-1.798495,0.06699524,0.82479185,-2.0719054,-0.05725272,0.25106412,-0.46429378,0.30446148,-0.00330586,2.5738316,-0.6226662,0.45731717,0.55221874,-1.7846609,0
2339,0.046292625,-0.9782541,0.46342498,0.9286219,0.41543445,-0.5050441,0.87554103,1.9137306,1.4014169,1.8487151,-1.081731,-2.1363766,-0.56962085,1.4494518,-1.3658535,-0.5500551,-2.227946,1.9097235,0.34967637,-1.5682287,1.2649862,-0.31088626,-0.5322804,0.2666468,-0.1974698,-0.6055812,0.9089127,-1.8834101,-1.731719,-2.5656338,0.7055185,-1.2067008,-0.014926087,-1.5819336,0.15517105,-0.59065807,2.4102235,-0.9093372,-0.43705216,-1.8810962,1.1432626,-2.4816594,-2.143385,-0.56404984,4.0023465,0.35060292,-1.6163777,1.4053595,0.28207138,1.6231433,-0.48611307,-0.5001722,-0.23310676,-0.72979933,-0.9951439,-0.120088264,-0.84952635,0.82909507,-2.9003444,2.3867729,0.6160262,0.4462959,3.147738,0.61862457,-5.7533364,0.003301636,-0.58501035,1.831619,-3.0015795,4.035531,-1.3413255,0.27990884,3.401395,3.5013177,-1.7408332,2.2487323,-0.8037144,0.7962278,0.41895825,-0.12796596,-2.4153416,0.8002681,-1.3174295,-0.240055,-1.2240053,-0.94874656,0.12671074,1.9670533,0.46965787,1.5552869,0.31450003,-0.029381314,0.64651006,-0.6038604,0.7997953,0.30910376,-0.5043416,0.35793877,2.6120574,-1.3649068,0
2340,-3.439722,3.0807629,0.5221138,-0.051248133,2.0595634,-1.5941372,1.1107407,0.6891341,-0.40934294,1.3228672,0.10598179,-0.5580062,-0.12504625,-0.9437384,0.058374714,-1.6765418,0.02198786,0.15851915,-2.3877065,-1.1067985,-1.1505547,-0.31781217,0.037976284,-0.82502204,-0.20322679,0.47973529,-0.9960047,-0.44276682,0.9110464,-1.712174,1.3921623,0.68515486,0.2879079,-1.9455489,0.35911086,-1.0981997,-1.0040573,2.7504861,2.5190346,0.96922445,-0.9938856,-0.46022257,-2.0186863,1.8694246,3.1449807,-0.5757243,1.728279,-3.485874,-0.047539406,-0.9998192,1.0357609,-1.9097447,-0.023078479,-1.634916,0.39056832,3.989192,-2.438897,0.08312136,-2.4367623,-0.53668934,-0.20996663,0.42217016,-1.4791232,-0.08870398,1.4640603,2.2118907,0.22806317,2.9108155,-1.2469718,0.9315007,-2.2559147,0.23248231,1.7883532,0.9956912,1.5083159,0.6643757,1.0973922,-0.11429186,0.36945948,0.4346176,-2.7449353,-0.6309897,0.39065313,-2.2626796,0.8717783,0.7481275,-1.0630139,0.49359703,-0.04713652,-0.7325828,0.83026487,1.311174,-1.4123478,-2.3001552,1.3391173,-0.23133822,1.1374463,-0.6245682,-1.1654241,1.8254051,0
2341,0.2994314,0.92219037,0.655504,1.310781,0.33523038,-0.8088566,-0.6344532,2.6663752,-1.3117552,1.2454082,-0.6699034,-1.5233309,-0.6972737,0.122522235,0.2582003,0.31174132,-0.92172426,-0.26031828,-0.39036512,-1.8707632,-1.2279121,1.6976683,0.24737538,0.3451282,0.40902275,0.8823667,-0.74225795,0.8795664,-1.9158593,-0.37282705,-0.006313578,-0.8126853,-0.57106596,-0.37592968,0.3181398,0.6014508,0.27731156,-0.7869649,-1.0182474,-0.47291285,-0.9077436,-1.6776078,0.029492341,-0.7633146,0.07819343,0.6303478,-0.4670341,0.3485473,-2.0392988,-0.7076324,1.1402558,1.4408928,-1.322079,-0.41090283,2.0788255,1.1822698,0.101633966,0.23676494,0.45723033,-0.5110254,-0.25407457,1.258341,1.511242,-2.4787445,-0.48158264,-0.25287175,-1.5161195,0.19801345,-2.3073978,1.0448319,0.747652,1.1744566,1.3494292,0.82660383,0.53323424,1.5046417,2.2613568,1.8549339,-0.46383202,-0.18729906,0.16318387,-0.8448394,-0.40590093,0.08038192,-0.64700186,0.23392579,1.3420062,0.12058483,0.6746759,-0.3184229,0.994412,-0.30046305,-1.0426297,-0.25494066,-0.021291584,0.62634504,-1.5812664,0.9969294,0.94260556,-0.41079426,1
2342,-0.19088039,0.7272417,0.5221851,-1.2546723,0.18631992,-0.6839182,-0.724871,1.3048533,0.06950152,-0.069629654,0.38663247,-0.04738302,-0.60723597,-0.64039373,0.41775578,-0.29848072,0.11468419,-0.732726,0.5414191,-2.7184498,-0.29258758,-2.349098,0.28945446,0.16075559,1.0839792,-0.32926872,-1.583087,-0.22788547,-0.5474271,-0.33192337,0.7788543,-1.0534437,0.058485497,-1.1468399,0.38197038,-0.5013355,0.031422585,-0.8266057,0.52415717,-0.28928095,-2.3103144,-1.4873639,0.606787,-0.17082931,0.78334796,0.3552985,-0.8281546,-0.6837967,-1.1440943,-1.3383775,-0.81707704,0.5852369,-0.06088167,0.042907946,0.15126212,-0.67910075,-0.17882212,-0.90296465,-1.430455,1.1435622,-1.1648637,1.1774966,-1.8456361,-0.82791704,0.5136774,0.84050536,0.7470044,-0.6970106,-1.142111,0.06764411,-0.25790468,-0.049024664,0.5160892,-0.32119447,1.3176612,1.2928683,-0.9013616,0.8215184,-1.059973,0.09163524,-0.06965023,-0.3451562,-0.59866494,1.3474098,0.8133673,-0.7238774,-0.036728755,0.22692975,-0.47253042,0.59071773,0.5031339,-0.35676366,0.2809758,-0.1074822,1.4850824,0.56461096,-0.06572498,1.0261872,2.4844213,-1.3509743,1
2343,-0.14024183,0.5649174,1.050257,2.1572526,-0.16331802,0.74380827,0.43508765,1.1869513,-2.797276,-0.81810385,0.059916463,-0.85643744,0.20041762,0.28590468,0.9188111,-1.0433396,1.2444565,0.089307174,0.10100348,-0.82203406,1.4497418,-0.17037076,-0.7539368,1.660264,0.7911805,0.1522057,1.9567103,-0.7292192,-1.4754624,-1.9829396,-0.119045645,-1.6330761,1.6281797,-0.76652443,1.2998376,0.08262473,0.65969133,-0.8703367,-1.3029144,-0.9648567,0.92357826,0.6771538,-2.3525603,0.10813521,-0.38457397,0.4578455,-0.5252323,-0.9400609,-1.7557027,-1.5116167,-0.76055497,0.2279958,-2.085443,-1.9703159,1.0169452,-0.52653354,-1.1036314,2.1235943,-1.8133023,-1.0374613,-1.2305769,1.0570161,0.77931356,-0.5820705,-1.8654091,0.06820356,-0.44249904,0.9481615,0.05159643,0.62861156,-0.014360371,-0.5826823,-0.3464836,0.7819604,2.5257487,-0.90253985,0.19627142,-0.48060822,-0.9384148,-0.42678198,0.4940783,-1.6845806,0.78674215,-1.1728861,-2.0985816,-0.31734914,-0.064792894,-1.5256586,0.17994538,-1.2633897,-0.6365058,-0.8527619,-1.3216712,-0.4805542,0.2079141,1.6826247,-0.6078438,-0.70929563,-0.45999154,0.82967615,1
2344,0.12108212,-0.20033322,-1.7733371,0.4453944,-0.91743827,0.6373205,-1.2640429,2.692683,-3.0778413,-0.6475214,-1.5677079,-2.2802718,0.30722255,-0.83923894,-0.3175583,0.90244216,1.0928583,1.0263798,0.33032736,-1.252744,-0.8591673,-2.4644623,0.08190931,0.7878688,1.614304,0.22391772,-0.38471168,-0.24717943,1.1554894,-1.2418678,1.5602856,-1.6874874,-0.7407908,-0.018424599,-0.2092317,1.1919602,-1.7952769,1.0506259,0.2808874,-1.198243,-0.077110775,1.3626802,-0.54167396,-0.6071293,-1.3007158,-0.848135,1.2262281,-1.9146031,-2.1605272,-1.5900728,-0.051922694,1.1867559,0.0035941321,-1.1337367,-0.83703005,0.70832735,0.010169542,0.29746124,-2.4509337,1.8291359,-2.8392699,0.18929146,0.76566476,-1.0715994,-2.2442877,-0.23915012,0.45699346,0.9807176,-1.0612592,2.203291,0.7160245,-1.8839214,0.9249095,-1.8177022,0.023355689,0.6878802,-0.7119762,1.7144253,-0.3667369,-0.013702472,1.3814126,-3.553004,-0.28789455,0.6281319,-1.4372351,0.01496632,-1.0154874,-0.64376676,0.56125206,-1.0526181,-0.5069454,2.0707054,2.3762925,2.380567,1.1071293,2.149392,-0.8173023,0.18740027,-1.120222,-1.3657383,1
2345,-1.2478954,-1.064756,-0.8019285,1.0306163,-2.0797026,-0.22862422,0.16489588,0.76809156,-2.132173,-1.4356589,-0.5944344,-3.449606,-0.63181484,0.8962211,0.07013362,-0.5858808,-1.9949766,-1.6174182,-2.2967618,-1.7890614,-1.1541085,1.6995407,0.6344956,2.256392,1.5126543,-1.3814809,-0.3207608,0.86308247,1.7298034,-3.467858,-0.701272,0.8338076,-0.615994,0.6550037,-0.489077,1.6099228,1.6428448,-0.19500159,0.4367955,-1.6751096,0.8758031,-1.7086446,-1.2993168,1.0465449,0.89435357,0.6643338,-0.27476504,0.27988362,-0.23213652,-1.1178156,0.059740916,0.43879977,-0.9610011,-0.077642635,0.39602733,1.1864991,-0.40076455,1.1531113,-0.5081225,0.4512784,-0.56910646,0.4931013,0.02308071,0.27512908,0.1134321,-0.37922233,1.4898697,1.144239,-2.3144603,-0.19316913,0.10366797,-0.48698425,2.4505131,0.46796998,-0.09070954,0.5569298,-0.02947955,0.5109495,0.16431026,1.9039053,0.9045689,0.58891857,0.0184041,1.0957336,-2.1879485,0.4315731,-1.0989664,-0.4303173,-0.23410541,0.11427928,-0.24104977,1.5798683,0.4290793,-1.0168471,-0.24213134,1.4529344,-0.7440198,0.33685154,1.129275,-1.1241933,0
2346,0.47234026,-0.26167324,1.3806107,0.6831962,1.4600189,-0.76883334,-0.47445685,0.8603143,-1.8030232,-0.826763,0.15968612,-0.5318995,-1.5829176,0.96365076,0.7056998,-0.38363275,0.64154077,-1.9077954,-1.1794978,0.01357107,-0.44774207,1.1207697,0.5368097,3.0378203,0.028209446,1.5532889,-0.55836266,0.75350994,-1.2861458,0.2347047,1.326636,-1.1614308,1.1310657,-0.13019842,1.0739174,1.9960828,0.19549644,-1.2506804,-0.50026643,0.85085404,-0.06622582,-0.31294948,-1.3335116,0.59627175,-0.11488699,1.0868518,-1.357153,0.6375541,-0.43958732,0.6076742,0.9760451,-1.7915668,-0.09042364,-1.8356358,-0.22555108,0.31455883,-1.3084073,-0.19047703,0.20209742,0.33372808,-0.89302343,-0.47102156,-0.8048547,-0.10909938,-2.8106284,-0.31814796,1.1172276,1.0293667,-0.8615577,-0.13917226,-0.7195121,-1.8273401,0.85696137,0.4619119,-0.13992359,1.1455017,1.5128767,-0.226957,-1.1591338,0.77555525,2.203183,0.90967,1.1441891,-1.4788219,-0.61556023,1.0216547,0.51284915,-2.6914163,0.96768254,-1.1066245,0.7428332,0.41114542,-0.41609785,0.78146166,-0.5348987,0.7050162,1.3477012,-0.25869566,1.1504931,-0.5451376,1
2347,-0.3094946,1.4764669,-1.559973,0.76841414,-2.1553726,-3.3120368,-1.3646328,-1.5567629,-0.8839827,0.6008898,-0.46207443,0.36401787,-2.565789,0.9873259,-1.1398938,-2.0630565,-0.6477712,2.2411504,0.3224195,1.0085227,2.8114488,-2.0239189,-0.85851,-1.1193773,-0.51309603,0.11910809,1.1217338,0.47460526,-1.1436278,-0.55516213,0.47133735,2.646142,-0.42455134,-1.1891216,-1.9774066,2.4471495,0.9007993,-0.7088728,-0.08957462,0.94435555,-0.08086578,0.91726094,-1.0124146,1.4774911,-0.038684152,0.09786295,0.6458677,-1.5029358,-1.3397032,1.4312905,-0.1580675,0.1741699,-0.40748245,-1.9906523,-0.64844066,1.8291825,-0.8766813,-2.4952676,-4.869736,-2.2385864,0.24775274,-0.9286136,-0.46593556,-0.91094977,0.46705675,2.2779417,-0.5247638,2.1683075,0.19768707,1.5083826,-0.5208203,0.45251292,-0.43668368,1.4953544,1.172323,-0.36592945,-0.297856,0.79214394,0.09842527,0.61795497,-0.38416237,0.53258467,-1.3678728,1.0227926,-0.06318506,-0.13440835,-2.5766706,-0.37003538,0.3501647,-1.233883,-1.9559413,2.4657352,1.2037193,-3.0110366,1.352471,0.6601196,-1.1047758,0.2108268,2.9327986,-0.19462375,0
2348,1.6572883,1.478339,-1.0646793,1.878212,2.0421145,1.4742829,-0.6168851,0.2256803,-1.0614676,-1.3889244,-2.495847,-2.4037762,2.9726524,1.2035921,-0.92587703,0.76194286,-1.9448076,0.33978203,-3.0886924,-1.649707,0.98684776,-1.7420915,-0.52171975,-0.48617855,0.8240817,3.3152678,-0.5118307,0.35130703,0.9060311,1.7224513,-0.5938544,-0.63228023,-0.4144832,1.5979501,-1.3390173,0.8898774,-2.7884915,0.86697876,1.042155,0.86740327,-2.108058,-2.295946,-3.8863416,0.1776356,-0.9067809,-1.3501028,-0.49765643,-0.86834985,-0.90614456,-1.9451958,-0.71632624,-1.4237206,-1.9038337,0.28983656,-3.284453,1.0050733,0.9059248,0.24890995,-0.2410308,-0.07608711,-0.46006706,-1.1071013,0.5263215,-1.7575737,-1.9501415,0.8820786,2.4328568,0.0017373903,1.6801243,-0.5706393,-0.40876704,-1.4623141,0.8708193,2.5083416,1.546259,1.1563156,2.0531566,0.6086288,-1.751698,1.7586411,0.028600728,-1.3488739,0.90411943,3.3642278,0.85892844,0.6980255,0.16671784,0.0955258,1.4740423,-3.17299,0.0042793336,-1.4207189,1.8393072,0.08150968,3.0753415,2.322336,-2.0918667,2.4515908,1.5731004,-3.295836,1
2349,-0.012351322,2.377178,-0.17713277,0.3999259,0.1775165,-1.1029959,1.4228165,-0.18242891,-1.8998759,-0.9764176,-0.9915401,0.5079604,0.7178592,-0.36024028,-1.4927448,0.6779132,-0.7132211,0.05320151,0.02868931,-1.1982206,-0.929328,-0.43854564,1.9968634,0.56646186,-0.6086135,1.7207937,0.9040407,1.4419773,-0.9198922,-1.2458584,1.632422,1.022802,-1.6717153,-0.98584116,0.29558197,-0.7934398,0.2001337,-0.7906132,0.9270373,-0.8204999,0.4045228,0.5539589,-2.2048962,1.298476,0.2952341,1.3312026,-0.7614725,-0.16638757,-0.32900608,-1.8857995,0.16791704,-0.37056577,-2.5893312,-1.6576195,-0.45615575,1.7203879,-0.12133909,-0.8507984,-0.013334882,-0.049455285,1.3944497,0.6349481,-0.9453447,-2.1303875,0.23955216,1.1978236,2.5222433,0.30047613,-0.42725277,0.2552583,-0.23890598,0.57773143,0.3259801,-1.0599202,0.6815948,-0.36327463,0.62632084,-0.4563582,0.7945509,-0.15920202,0.82447904,0.47418135,-1.6098017,-0.9762168,-2.4276567,-0.42529622,-1.6727103,-1.0082709,0.66990995,-2.047243,2.628166,-0.36277816,-0.22738582,0.038106076,0.11240427,0.04680234,-0.18048151,0.04127485,-1.1683766,-0.6554269,1
2350,0.30063802,-0.6644562,-0.53963745,0.69534886,-0.51323193,-1.3160336,0.999688,0.24128841,-1.3548968,0.8906976,-1.1697648,1.003661,-0.050292764,0.6720109,-0.60423636,-1.1460675,0.34344155,-1.1995748,-1.2617531,-0.30279398,0.50169605,-0.51847404,-0.13606672,-0.5647057,-0.025430283,0.40075532,-0.9263105,-0.84821266,-0.9057572,-1.0072778,2.5189664,-0.84832054,-0.20025942,0.0751863,0.6767473,0.8934601,-1.0522228,-0.5038784,-1.1353191,0.6115848,0.16361876,-0.5350971,-2.3794174,-0.5062299,-0.6803812,0.7978605,-0.23082787,0.48353043,-0.6467344,-1.2335936,1.6301174,1.2657393,-1.8125674,-1.433209,1.0152316,0.7360456,-1.0925038,-0.28423595,-0.79214543,-0.25478724,0.39825973,0.84053445,1.2357775,-0.8594986,1.0392044,0.15747465,-0.6565255,0.41529933,-1.3200891,0.7928445,-0.57268655,1.3502473,2.2977824,-0.667834,0.29593948,0.9592116,1.5004274,0.17514826,-0.61728954,0.8807015,0.70373344,0.8503814,-0.5561319,-1.0311795,0.34059402,-0.28641036,-0.15223233,-0.88157946,-0.60808337,0.44156724,0.11931217,0.7661061,0.36586556,1.7046356,1.9017574,-0.7137701,0.5997319,-1.6611145,0.6530598,0.8071149,0
2351,-1.6978477,1.4562956,0.6088961,-0.17024726,0.56777155,-0.6222379,-0.25812057,2.660123,0.47661564,-2.0676959,-0.5345784,0.4995696,-0.75909203,1.2415578,0.24768339,-1.9687344,0.424681,0.24638356,0.5670617,-0.06392198,0.689998,0.7703186,-1.1000667,0.4538397,0.3469698,0.6203015,0.25164476,-1.5252377,-0.009688346,1.1173059,1.263729,-0.9137764,-0.43207252,-1.4948795,-0.506146,0.1799586,0.6984909,-0.7072513,0.0024577123,-0.7509762,-0.45765132,0.6879109,0.7556867,-0.70740104,-0.04450531,-0.7323483,-1.001034,0.027488153,-0.897926,-0.8186981,0.15131369,-0.12644452,-0.9892759,-1.166095,0.5915771,-0.573762,0.1000953,-0.8672397,-0.967708,-0.6344626,0.32116762,0.9906656,0.89449793,0.09624158,-1.4883368,1.50977,0.8421493,0.022376198,-1.7225274,-0.23364739,-0.72791123,-0.91834646,-0.109847,1.3497505,1.8571844,0.08183845,0.12952837,-0.29371688,-1.4999366,-0.15516229,0.6388223,0.095012836,0.3237903,0.3685421,-1.1822481,-0.37625504,0.2765273,0.43993422,-0.38000908,-1.1811951,-0.22749494,1.3405013,-0.13216752,-0.15308054,-0.6442303,0.7952913,0.12367027,0.07795654,0.69211966,0.7905087,1
2352,1.8226843,1.2834734,0.5426094,-0.34430626,0.9819587,-0.49768978,0.8330147,1.2066323,-2.4717762,0.13901933,-0.9806275,-1.0119563,-1.7209389,-0.5198249,-0.9848904,-0.882148,-0.5662173,1.0030386,0.36569062,-1.4445496,-1.4514667,-1.579764,1.0481895,0.61575073,1.7472856,1.3180773,0.106527016,1.0840191,-1.9832278,-1.1775379,0.36731628,0.75734854,-1.1542742,0.270203,0.17816968,-0.8123687,-0.6645832,0.58931667,-0.7282574,-0.015195729,1.8624309,-1.1792364,-0.55301017,-0.8573547,1.5069911,0.5193983,-0.74464536,-1.668182,1.6418383,-0.59678066,0.8473048,-0.25949484,-1.4806789,0.7841664,0.21706477,-1.3003004,-0.33651704,-1.0924102,0.2683334,-0.9638011,1.1858194,1.0537461,-0.44657,0.23143382,-0.7815333,0.41958973,1.3243502,0.39142916,-0.9545835,-0.45657822,-1.5065757,-0.063787036,0.37927234,0.14634828,1.4185138,-0.30461314,-0.057049762,0.5520585,0.010665415,-0.6747804,0.14215896,0.6074781,-2.146155,0.30938134,-1.3224218,-0.9892346,0.5728801,0.040035054,-0.60953844,0.8483485,-0.5569401,1.7504851,0.2423474,-0.06318996,-0.33160746,0.25892264,0.66728735,2.8784575,0.98112303,-0.8723527,1
2353,1.2189438,1.0947722,-0.5705446,0.00016261952,0.14511387,-0.89395684,-0.027315263,2.2445004,0.46462026,-0.88638926,-0.5429254,-0.04792362,-0.5144186,-1.936473,-2.8683693,-0.03361052,-1.4571086,1.1717627,-1.5055214,-1.3582315,-0.94945794,-0.11818738,3.6075213,1.203857,-1.3956227,-0.5405118,0.5582114,0.34835407,-1.5634965,0.56486404,3.8744702,-0.14880526,-2.5996678,-0.0008721756,0.89551497,2.4056199,-0.26274398,-0.16725302,-0.2071252,-0.35198975,-1.2855453,-2.408175,-0.34084216,1.7861294,1.4329233,1.5779022,-0.2554952,1.31307,-0.95723957,-1.2822852,1.1040764,0.36778337,-0.69403297,-1.8630465,0.04248119,-0.73225194,1.1403185,1.0061034,-1.3614043,0.12725827,-1.5255122,1.1567985,0.75881904,0.28015965,-2.2333164,1.6091814,1.5934063,-0.45253667,0.84279996,-0.060967915,1.0702848,-0.56944174,0.5681695,-0.33895725,2.226125,0.20476122,-1.1228507,1.0870881,-1.0585226,-0.6225556,-1.9516225,0.07998423,-1.739759,0.6620639,-0.6764199,0.28103212,-1.5997467,2.2684388,1.2847995,-0.32316828,1.2731084,0.11006543,-3.0968142,-0.5462134,2.911293,0.9938266,-0.0906623,1.4230107,0.8535489,-0.57881045,0
2354,-2.4172647,0.42826024,-2.5628657,1.5369947,0.4549729,-1.1417187,-1.0726769,2.7382553,-0.25058752,-1.4416322,-1.0268414,-1.7790853,-1.201155,0.19974388,-0.0076234033,-0.8611226,0.23990327,-0.1587486,-1.1005105,-0.7414589,-1.4727216,-0.6053214,-1.5876838,-0.90094334,0.030093547,0.012083301,1.8026518,0.8281933,-1.3936617,0.28366393,1.5105672,0.9166581,0.5310842,-0.5317314,0.8052369,1.5250543,-0.7204199,1.5338491,1.5445222,-0.92233104,0.53514785,-1.5042899,1.8802618,-0.097881645,0.6961516,2.5397916,0.75221306,-0.3037785,-2.0960739,-0.5910102,0.8586324,-0.63849574,0.53799933,-0.07680951,0.25972182,1.2361228,-0.12044287,0.60578305,0.5868555,-0.70799816,0.8393127,0.6959016,1.1697096,0.018150182,-0.24853836,-0.1345699,-0.37971142,-0.649337,-1.0828171,0.7191708,-1.8893994,-0.27550215,1.6656891,0.076915756,0.5973015,1.7850007,0.74289864,-1.6654569,-0.9551809,0.3492194,2.3371758,-0.9301952,0.73884773,-0.896184,-0.9849325,2.8728185,3.3511012,2.3609989,0.52269053,-1.1460277,-0.51609975,0.23425834,-0.47038418,1.2251849,1.1393292,2.0134017,1.9416877,-0.5033558,0.19714655,0.87801707,1
2355,0.68204683,1.0899184,0.32768974,-0.010464918,0.3045141,-0.83805203,0.32618585,1.9616197,0.65752983,-0.71863145,-0.08693447,-0.120013446,-0.4531687,-2.1427789,-2.8959143,-0.38454413,-1.631473,0.8748057,-1.3106687,-1.076198,-1.6835886,-0.032660652,3.447493,1.0933121,-1.4923894,-0.009557472,-0.081422985,-0.08799082,-2.4308932,0.878275,3.5726724,0.046514705,-2.5056043,0.10075991,1.3569643,3.1266582,-0.5547275,0.10488598,-0.8110226,-0.2608869,-1.0984217,-2.467209,-0.44266033,1.7108036,1.374411,1.339751,-0.70660895,1.1833947,-0.7176725,-1.5347351,2.0124075,0.5181938,-0.701922,-2.1086428,-0.3255268,-0.44348708,1.3386118,0.9702466,-0.7862902,-0.24444585,-1.8665973,1.0365304,1.1210552,0.121693745,-2.0522182,1.96935,1.5452027,-0.574147,0.9008401,-0.28338826,1.3965931,-0.98601556,0.75338006,-0.15415159,2.221212,-0.0470833,-1.3971074,1.0510491,-1.3,-1.140067,-1.8104401,0.55683124,-1.7099022,0.6378185,-0.67614204,-0.12350078,-1.5309812,2.6676376,1.3792197,-0.06478087,1.5073744,0.21221673,-3.1388185,-0.7127581,3.071965,0.90530366,0.1991545,1.0127568,1.3297199,-0.076290995,0
2356,-1.0628874,0.25377,-0.75708956,0.04969395,-0.20876454,0.22192731,0.09586514,-0.82915103,-0.58117074,-0.3915432,-0.9293817,0.21965294,-0.5964863,-0.1569832,-1.4621172,-0.74454135,0.6235946,-0.40153915,-0.99360245,-1.1518365,1.0429828,-0.8460046,-0.85367423,0.13429384,0.6644857,1.7900007,-0.5750839,-0.18659692,-0.99519587,-1.3294176,-0.6513728,-0.039385665,-0.98246646,-0.61165226,-0.016092809,0.4435415,-2.0243213,0.3403918,0.06404861,-0.30725423,0.46552858,-0.12396703,-1.1433685,-1.0114224,1.298388,-0.0026789494,-0.375306,-0.7351194,-0.5507799,1.0341364,0.034532443,-1.5169929,0.3975747,-1.3147341,1.1158621,0.67345244,-0.57418174,-0.849945,-2.0280874,0.3365965,-0.5892348,0.39766702,-1.6238635,-0.036962297,-0.29471868,1.5514134,-1.7488738,-0.59436965,0.86173785,1.6729493,-0.17827678,0.8488292,0.52764606,0.42279115,0.61885273,-0.76521844,-0.5874174,1.3604406,-0.26740378,1.4179398,0.20866741,1.1542257,-0.13903812,-0.4750743,0.43900558,0.12933028,0.49763528,-0.32150754,0.83303475,-1.0294522,-0.39964086,-0.05414035,0.6491504,0.8250947,1.013311,0.377969,-0.14881599,-1.2277328,-1.0313653,-0.93285626,0
